hb,cancer_site_icd10code,cancer_site,sex,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C45,Mesothelioma,All,2013,9,7.903055848,3.613780381,15.00246176,145.6842131,66.61609903,276.5540163
S08000016,C45,Mesothelioma,All,2014,5,4.384426517,1.423611356,10.23178892,85.29657982,27.69556729,199.0537637
S08000016,C45,Mesothelioma,All,2015,4,3.507848812,0.955770739,8.981486166,73.02019705,19.89554608,186.9607058
S08000016,C45,Mesothelioma,All,2016,2,1.746267354,0.211481078,6.308118107,32.16206727,3.894975555,116.1804454
S08000016,C45,Mesothelioma,All,2017,0,0,0,2.604531624,0,0,299.5732274
S08000016,C45,Mesothelioma,All,2018,5,4.337642058,1.408420569,10.12260959,88.95370478,28.88302581,207.5882734
S08000016,C45,Mesothelioma,All,2019,6,5.194355467,1.906236909,11.30592505,117.0179935,42.94354125,254.6989078
S08000016,C45,Mesothelioma,All,2020,1,0.867754252,0.021969636,4.834817243,20.31845043,0.514418627,113.2071601
S08000016,C45,Mesothelioma,Male,1996,2,3.936233025,0.476696081,14.2190271,53.35695664,6.461774986,192.7436733
S08000016,C45,Mesothelioma,Male,1997,0,0,0,5.887144349,0,0,299.5732274
S08000016,C45,Mesothelioma,Male,1998,1,1.962939698,0.04969733,10.9368,25.62597763,0.648793581,142.7788089
S08000016,C45,Mesothelioma,Male,1999,1,1.963633507,0.049714896,10.94066565,26.36598288,0.667528892,146.9018543
S08000016,C45,Mesothelioma,Male,2000,4,7.827175955,2.132642012,20.04067916,101.5919259,27.68038058,260.1156795
S08000016,C45,Mesothelioma,Male,2001,2,3.885985194,0.470610835,14.03751466,49.53599285,5.999038545,178.9410383
S08000016,C45,Mesothelioma,Male,2002,3,5.783355503,1.192666942,16.90141898,72.93299102,15.04053613,213.1411494
S08000016,C45,Mesothelioma,Male,2003,1,1.912265269,0.048414365,10.65446015,21.0672652,0.533376975,117.3792889
S08000016,C45,Mesothelioma,Male,2004,2,3.782219785,0.458044363,13.66267832,42.59091605,5.157957525,153.853033
S08000016,C45,Mesothelioma,Male,2005,2,3.75192286,0.454375265,13.55323541,46.61899398,5.645776449,168.4038355
S08000016,C45,Mesothelioma,Male,2006,1,1.863064741,0.047168715,10.38033235,24.01637784,0.608042043,133.8106928
S08000016,C45,Mesothelioma,Male,2007,3,5.519271456,1.138206463,16.12965333,65.51417105,13.51059709,191.4602092
S08000016,C45,Mesothelioma,Male,2008,2,3.646175162,0.441568728,13.17123836,43.0743571,5.216504478,155.5993883
S08000016,C45,Mesothelioma,Male,2009,3,5.463386207,1.126681581,15.96633292,54.72371624,11.2853459,159.9259212
S08000016,C45,Mesothelioma,Male,2010,2,3.640268652,0.440853422,13.14990202,45.64506387,5.527828994,164.885665
S08000016,C45,Mesothelioma,Male,2011,2,3.623516623,0.438824674,13.08938793,42.98118269,5.205220625,155.2628103
S08000016,C45,Mesothelioma,Male,2012,2,3.624304587,0.4389201,13.09223433,41.16173886,4.984877537,148.6903536
S08000016,C45,Mesothelioma,Male,2013,8,14.46366907,6.244385704,28.49919405,153.2954128,66.18207864,302.0530747
S08000016,C45,Mesothelioma,Male,2014,5,9.038485873,2.93477176,21.09281093,94.50566235,30.68573132,220.5446903
S08000016,C45,Mesothelioma,Male,2015,4,7.236806397,1.971786177,18.52909861,87.10434156,23.73300144,223.0217095
S08000016,C45,Mesothelioma,Male,2016,2,3.602565026,0.436287338,13.01370356,38.21822876,4.628404808,138.057383
S08000016,C45,Mesothelioma,Male,2017,0,0,0,5.369754384,0,0,299.5732274
S08000016,C45,Mesothelioma,Male,2018,5,8.9303256,2.899652414,20.84040093,104.7885728,34.02456436,244.5415731
S08000016,C45,Mesothelioma,Male,2019,4,7.127202751,1.941922872,18.24846975,87.66544461,23.88588314,224.4583562
S08000016,C45,Mesothelioma,Male,2020,1,1.784057661,0.045168429,9.940133075,23.53414852,0.595833053,131.123883
S08000016,C45,Mesothelioma,Female,1996,1,1.816530427,0.045990569,10.12105975,140.0614323,3.54604845,780.3723538
S08000016,C45,Mesothelioma,Female,1997,0,0,0,5.439467396,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,1998,0,0,0,5.4372954,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,1999,0,0,0,5.458297999,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2000,0,0,0,5.432365491,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2001,0,0,0,5.399369669,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2002,0,0,0,5.382489666,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2003,0,0,0,5.340367002,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2004,0,0,0,5.29552646,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2005,0,0,0,5.260839199,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2006,1,1.748710326,0.044273512,9.743190331,236.9179449,5.998243038,1320.022302
S08000016,C45,Mesothelioma,Female,2007,0,0,0,5.178895797,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2008,0,0,0,5.12020967,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2009,1,1.704187188,0.043146284,9.495123283,100.9581161,2.556038198,562.5026204
S08000016,C45,Mesothelioma,Female,2010,0,0,0,5.098337742,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2011,0,0,0,5.10476659,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2012,1,1.708321233,0.043250949,9.518156706,115.0660834,2.913221006,641.1071833
S08000016,C45,Mesothelioma,Female,2013,1,1.707387867,0.043227318,9.512956327,104.2683685,2.639846534,580.9461665
S08000016,C45,Mesothelioma,Female,2014,0,0,0,5.101637018,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2015,0,0,0,5.098511281,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2016,0,0,0,5.07630778,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2017,0,0,0,5.057710107,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2018,0,0,0,5.053444229,0,0,299.5732274
S08000016,C45,Mesothelioma,Female,2019,2,3.367740415,0.407848988,12.16543632,354.2234667,42.89810515,1279.576956
S08000016,C45,Mesothelioma,Female,2020,0,0,0,5.061384527,0,0,299.5732274
S08000016,C60,Penis,Male,1996,1,1.968116512,0.049828396,10.96564336,93.48811108,2.366914045,520.8824163
S08000016,C60,Penis,Male,1997,1,1.965177062,0.049753976,10.94926579,111.9789852,2.835062445,623.9069727
S08000016,C60,Penis,Male,1998,1,1.962939698,0.04969733,10.9368,127.657336,3.23200392,711.2611523
S08000016,C60,Penis,Male,1999,0,0,0,5.882520272,0,0,299.5732274
S08000016,C60,Penis,Male,2000,2,3.913587977,0.47395366,14.1372254,201.8727245,24.44772348,729.2336917
S08000016,C60,Penis,Male,2001,0,0,0,5.820685631,0,0,299.5732274
S08000016,C60,Penis,Male,2002,2,3.855570335,0.466927455,13.92764573,270.9585408,32.81433634,978.7954141
S08000016,C60,Penis,Male,2003,0,0,0,5.728634783,0,0,299.5732274
S08000016,C60,Penis,Male,2004,2,3.782219785,0.458044363,13.66267832,167.6405823,20.30205225,605.5754239
S08000016,C60,Penis,Male,2005,1,1.87596143,0.047495231,10.4521881,85.78398265,2.171862401,477.95776
S08000016,C60,Penis,Male,2006,0,0,0,5.581243174,0,0,299.5732274
S08000016,C60,Penis,Male,2007,0,0,0,5.511419876,0,0,299.5732274
S08000016,C60,Penis,Male,2008,2,3.646175162,0.441568728,13.17123836,128.1787386,15.5230399,463.025676
S08000016,C60,Penis,Male,2009,0,0,0,5.455614128,0,0,299.5732274
S08000016,C60,Penis,Male,2010,0,0,0,5.452635142,0,0,299.5732274
S08000016,C60,Penis,Male,2011,2,3.623516623,0.438824674,13.08938793,124.4520554,15.07172127,449.5636148
S08000016,C60,Penis,Male,2012,1,1.812152293,0.045879724,10.09666635,60.53795189,1.532688242,337.2958795
S08000016,C60,Penis,Male,2013,3,5.423875902,1.118533606,15.85086704,134.3791506,27.71221145,392.7129026
S08000016,C60,Penis,Male,2014,0,0,0,5.415376767,0,0,299.5732274
S08000016,C60,Penis,Male,2015,4,7.236806397,1.971786177,18.52909861,210.6055803,57.38293238,539.2339316
S08000016,C60,Penis,Male,2016,1,1.801282513,0.045604525,10.03610381,55.07972708,1.394497954,306.8845974
S08000016,C60,Penis,Male,2017,1,1.792468049,0.045381362,9.98699276,45.93855589,1.163063537,255.9532513
S08000016,C60,Penis,Male,2018,2,3.57213024,0.432601544,12.903762649999999,121.4101975,14.70333817,438.5753782
S08000016,C60,Penis,Male,2019,2,3.563601376,0.431568659,12.87295346,94.84821592,11.48655897,342.6243679
S08000016,C60,Penis,Male,2020,0,0,0,5.344559112,0,0,299.5732274
S08000016,C61,Prostate,Male,1996,75,147.6087384,116.1036365,185.0288318,129.3458995,101.7387551,162.136205
S08000016,C61,Prostate,Male,1997,66,129.7016861,100.3112747,165.0123461,127.649415,98.72404835,162.4013541
S08000016,C61,Prostate,Male,1998,57,111.8875628,84.74254743,144.9633154,109.3948656,82.8546029,141.733737
S08000016,C61,Prostate,Male,1999,36,70.69080627,49.51097164,97.86587301,67.46730515,47.25327109,93.40318872
S08000016,C61,Prostate,Male,2000,57,111.5372574,84.477229500000007,144.5094541,102.6988693,77.78312068,133.0582971
S08000016,C61,Prostate,Male,2001,42,81.60568908,58.81420276,110.3071848,71.2033841,51.3171363,96.24629034
S08000016,C61,Prostate,Male,2002,74,142.6561024,112.01572349999999,179.0916729,112.7850368,88.56051222,141.5912855
S08000016,C61,Prostate,Male,2003,73,139.5953647,109.4204821,175.520213,107.3913115,84.17764522,135.0284511
S08000016,C61,Prostate,Male,2004,86,162.6354507,130.0873678,200.8534586,117.6538498,94.10789326,145.3015474
S08000016,C61,Prostate,Male,2005,65,121.937493,94.10878274,155.4193446,93.39013212,72.07653233,119.0333897
S08000016,C61,Prostate,Male,2006,116,216.11551,178.5804276,259.2099683,156.2345246,129.0996107,187.3884302
S08000016,C61,Prostate,Male,2007,111,204.2130439,167.994348,245.9251815,148.9714598,122.5502681,179.4000648
S08000016,C61,Prostate,Male,2008,115,209.6550718,173.0917638,251.6591621,142.9957277,118.0576387,171.6447148
S08000016,C61,Prostate,Male,2009,88,160.2593287,128.5326679,197.4439752,104.666098,83.94527119,128.9515601
S08000016,C61,Prostate,Male,2010,104,189.2939699,154.6668905,229.3613276,128.0759528,104.6473344,155.1854536
S08000016,C61,Prostate,Male,2011,83,150.3759398,119.7735967,186.4136023,93.28406049,74.30023347,115.6396281
S08000016,C61,Prostate,Male,2012,101,183.0273816,149.0788083,222.3948602,116.7904828,95.12776634,141.9110237
S08000016,C61,Prostate,Male,2013,111,200.6834084,165.0907195,241.6745898,116.1237562,95.52834799,139.8429566
S08000016,C61,Prostate,Male,2014,102,184.3851118,150.3440232,223.8309453,106.5048621,86.84198683,129.2896358
S08000016,C61,Prostate,Male,2015,89,161.0189423,129.3114326,198.1476641,95.49987315,76.69424001,117.5208116
S08000016,C61,Prostate,Male,2016,119,214.3526191,177.573372,256.5048668,123.3152737,102.1564796,147.5651102
S08000016,C61,Prostate,Male,2017,148,265.2852713,224.2678964,311.6331813,146.4848233,123.8359107,172.0771427
S08000016,C61,Prostate,Male,2018,125,223.25814,185.8381094,266.0019949,104.283999,86.80508226,124.2496769
S08000016,C61,Prostate,Male,2019,98,174.6164674,141.7620888,212.8015436,93.60673809,75.9944747,114.0766312
S08000016,C61,Prostate,Male,2020,65,115.9637479,89.49837246,147.8053162,68.9175995,53.18914832,87.84113797
S08000016,C62,Testis,Male,1996,2,3.936233025,0.476696081,14.2190271,59.67053163,7.226378209,215.550477
S08000016,C62,Testis,Male,1997,4,7.86070825,2.141778433,20.12653515,106.1621095,28.92560179,271.8171646
S08000016,C62,Testis,Male,1998,3,5.888819095,1.21441607,17.20962836,72.29270857,14.90849449,211.2699723
S08000016,C62,Testis,Male,1999,2,3.927267015,0.475610255,14.18663879,52.44252545,6.351033128,189.4404335
S08000016,C62,Testis,Male,2000,5,9.783969944,3.176828409,22.83252207,116.3010112,37.76262176,271.4077639
S08000016,C62,Testis,Male,2001,3,5.828977792,1.202075355,17.03474667,67.76967134,13.97573548,198.0517382
S08000016,C62,Testis,Male,2002,5,9.638925838,3.129732983,22.49403751,112.4392595,36.50872151,262.3957237
S08000016,C62,Testis,Male,2003,2,3.824530539,0.463168391,13.815519310000001,52.5255941,6.361093126,189.740506
S08000016,C62,Testis,Male,2004,5,9.455549462,3.070191173,22.06609822,134.9234725,43.80928427,314.8663765
S08000016,C62,Testis,Male,2005,3,5.627884291,1.160605041,16.44706613,63.17816091,13.02885564,184.6333962
S08000016,C62,Testis,Male,2006,6,11.17838845,4.102271548,24.33064559,144.2916354,52.95248714,314.062144
S08000016,C62,Testis,Male,2007,5,9.19878576,2.986820697,21.4668974,139.4869731,45.29104049,325.5160646
S08000016,C62,Testis,Male,2008,3,5.469262743,1.127893464,15.98350665,74.72836037,15.41078445,218.3879805
S08000016,C62,Testis,Male,2009,2,3.642257471,0.441094277,13.15708632,49.06209456,5.941647264,177.2291548
S08000016,C62,Testis,Male,2010,3,5.460402978,1.126066367,15.95761466,66.18407896,13.64874821,193.4179644
S08000016,C62,Testis,Male,2011,2,3.623516623,0.438824674,13.08938793,53.77590395,6.51251145,194.2570551
S08000016,C62,Testis,Male,2012,4,7.248609173,1.975002036,18.5593184,93.27963754,25.41556175,238.8329199
S08000016,C62,Testis,Male,2013,4,7.231834536,1.970431512,18.51636867,114.6103,31.22744936,293.4478876
S08000016,C62,Testis,Male,2014,3,5.423091524,1.118371849,15.84857476,73.4093161,15.13876581,214.5331734
S08000016,C62,Testis,Male,2015,3,5.427604798,1.119302594,15.86176446,85.75239533,17.68420549,250.6048887
S08000016,C62,Testis,Male,2016,5,9.006412566,2.924357645,21.01796253,118.6020117,38.50975036,276.7775315
S08000016,C62,Testis,Male,2017,3,5.377404148,1.108950013,15.71505686,82.60225266,17.03457034,241.3988351
S08000016,C62,Testis,Male,2018,3,5.35819536,1.104988699,15.65892063,77.34354674,15.95009875,226.0306648
S08000016,C62,Testis,Male,2019,2,3.563601376,0.431568659,12.87295346,48.31673382,5.85138062,174.5366555
S08000016,C62,Testis,Male,2020,7,12.48840363,5.020985962,25.73088447,207.3160486,83.3518039,427.1502953
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,1996,11,10.39108256,5.187190976,18.59251702,141.6802997,70.72629513,253.5051923
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,1997,6,5.662514156,2.078042897,12.32490942,87.61062613,32.1515557,190.6914493
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,1998,5,4.715201811,1.531013193,11.00370811,64.8220103,21.0475303,151.2729484
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,1999,4,3.780361024,1.030021145,9.679225664,54.57391881,14.8695561,139.7309072
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2000,5,4.705882353,1.527987191,10.9819596,58.9486978,19.14048172,137.5665963
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2001,12,11.22019635,5.797639185,19.59942501,137.4412641,71.01790677,240.0822289
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2002,5,4.6498651539999996,1.509798559,10.85123415,59.05545029,19.17514396,137.815721
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2003,4,3.690377341,1.00550362,9.448831696,47.12266424,12.83934002,120.6527361
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2004,9,8.222932846,3.760048513,15.60968794,99.69631569,45.58750394,189.254662
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2005,10,9.070294785,4.349558908,16.68059505,102.5477864,49.17564957,188.5890303
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2006,20,18.04077215,11.01977231,27.86250938,199.3157053,121.7472109,307.8269414
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2007,15,13.36898396,7.482518835,22.05010595,149.5824615,83.72016819,246.7135224
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2008,20,17.64290755,10.77674628,27.24803979,190.5886819,116.4165183,294.3487616
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2009,13,11.44466943,6.093804464,19.57073327,119.2010897,63.46956,203.8374937
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2010,12,10.55408971,5.453452162,18.43587075,112.0066369,57.87546375,195.6530538
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2011,7,6.146821215,2.47134093,12.66480098,60.69067884,24.40080059,125.0459941
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2012,10,8.793527963,4.216838459,16.17161101,88.5812725,42.47816328,162.904114
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2013,9,7.903055848,3.613780381,15.00246176,82.00017453,37.49570136,155.6618739
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2014,16,14.03016485,8.019451468,22.78410873,133.1347265,76.09799946,216.2024549
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2015,34,29.8167149,20.64894184,41.66587047,253.4647911,175.5317361,354.1916402
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2016,13,11.3507378,6.043789829,19.41010732,102.6726478,54.66886077,175.5733546
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2017,12,10.43296818,5.3908669,18.22429582,95.11396423,49.14677326,166.1449542
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2018,24,20.82068188,13.34020374,30.97952424,179.2347203,114.8390673,266.6870564
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2019,16,13.85161458,7.917394558,22.49415427,137.7094513,78.71285,223.6315215
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),All,2020,13,11.28080528,6.006553706,19.29052058,110.3738785,58.76944179,188.7426937
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,1996,7,13.77681559,5.538994394,28.38550553,164.1302993,65.988892860000007,338.1711463
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,1997,3,5.895531187,1.215800265,17.22924394,88.12727755,18.1739633,257.5453024
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,1998,2,3.925879397,0.475442208,14.181626230000001,56.08482377,6.792132351,202.5976673
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,1999,2,3.927267015,0.475610255,14.18663879,56.21993582,6.808495047,203.0857385
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2000,2,3.913587977,0.47395366,14.1372254,44.18381257,5.350864683,159.6071229
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2001,10,19.42992597,9.317404737,35.73232565,205.4208869,98.50729989,377.7763248
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2002,3,5.783355503,1.192666942,16.90141898,66.26100728,13.66461268,193.6427816
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2003,1,1.912265269,0.048414365,10.65446015,21.77449687,0.551282531,121.3197316
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2004,4,7.56443957,2.061055189,19.36796966,82.66420776,22.52321442,211.6532035
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2005,4,7.503845721,2.044545405,19.21282534,81.51481998,22.21004493,208.7103143
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2006,9,16.76758267,7.667206516,31.83009493,149.9937606,68.58669858,284.7348799
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2007,6,11.03854291,4.050950701,24.02626074,118.3714323,43.44022944,257.6447742
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Male,2008,12,21.87705097,11.30419148,38.21480538,213.2844142,110.2071692,372.564949
